id,SalePrice
2735,134500.19476160067
2736,134284.02322399765
2737,126441.54383407495
2738,138462.82927081725
2739,162453.02981133983
2740,139942.13696245407
2741,146789.58183149202
2742,151427.23954339072
2743,150656.7918475439
2744,160933.49906096837
2745,149231.9858451555
2746,138394.8418190919
2747,158507.88646308516
2748,129775.46530697339
2749,128734.05358567214
2750,139801.69718981703
2751,139232.44395448375
2752,224666.83751208108
2753,159178.10213185032
2754,199421.26027155275
2755,133610.2339136062
2756,102683.98555261114
2757,67430.68615955354
2758,91959.86620622991
2759,155099.00277967393
2760,117532.37573724324
2761,146127.93915513513
2762,140062.03607830522
2763,182398.55440711352
2764,159966.6254874258
2765,247283.2390924938
2766,139515.2729476618
2767,82579.84317073856
2768,125008.43478953833
2769,130240.23801386729
2770,145719.68245613592
2771,113436.26464383802
2772,113375.47409649698
2773,163390.80040784247
2774,135428.8395312811
2775,116516.11326394876
2776,147571.26025595923
2777,153322.71587565631
2778,106479.37385439134
2779,118456.2450971845
2780,97897.32292004541
2781,100299.10669642819
2782,96792.77356735009
2783,99335.5262058662
2784,126476.93098232179
2785,130484.1693880357
2786,66924.25823989793
2787,125557.18590626924
2788,71540.27633457212
2789,167118.87346752474
2790,100911.60316472425
2791,119660.81709811883
2792,65191.39975831916
2793,169516.29717150153
2794,94948.60734027733
2795,123928.25490847218
2796,98799.05204265748
2797,211231.58449528198
2798,99270.23471408064
2799,111304.14458478388
2800,72871.66604918594
2801,112781.07577254734
2802,132636.69302174606
2803,173684.01794220402
2804,135097.54614458012
2805,98837.44365814325
2806,79890.23021820952
2807,153455.11764885279
2808,148495.9086871351
2809,144532.60960867378
2810,138196.74387977368
2811,152079.09051493238
2812,149419.92118770003
2813,147723.15475823858
2814,141456.47278361546
2815,108791.09899951112
2816,236366.27123566822
2817,141460.44792052274
2818,138045.1354867647
2819,150724.73810100707
2820,138740.60728308125
2821,110868.506118392
2822,196645.69729502968
2823,291240.36732452473
2824,177041.49506242704
2825,144448.0229486033
2826,137112.22297535924
2827,141912.82857459356
2828,208175.33998613435
2829,198004.01179272906
2830,233697.22886392174
2831,179845.45331625827
2832,257703.09574513588
2833,288406.51963570836
2834,215505.04480931856
2835,208465.73984034103
2836,200545.00225132343
2837,151879.07875501193
2838,145661.0365817248
2839,178355.19619681404
2840,182229.70405362433
2841,204803.2224009359
2842,225991.40942815284
2843,150506.02594634463
2844,161225.84908022784
2845,123170.19483281008
2846,208522.40598800583
2847,185350.21931177992
2848,211557.08677248628
2849,205901.6282213046
2850,270624.63516731927
2851,231367.95079307433
2852,227688.98421083382
2853,248789.78679054294
2854,143966.41870509635
2855,202174.1423972291
2856,206006.57555691418
2857,189865.60604737446
2858,204550.50216089786
2859,129067.9081927931
2860,122613.75070711107
2861,125878.03804165397
2862,199601.09827394804
2863,126488.53691640538
2864,256292.57834492388
2865,142759.87499274363
2866,136809.36410320285
2867,99663.98163855814
2868,86279.77203588895
2869,118228.1148969585
2870,143488.67306679138
2871,96453.17069402903
2872,57226.41323580754
2873,111294.80749062396
2874,130471.74670857674
2875,125276.4212414767
2876,169819.11908278536
2877,138766.50334985292
2878,182969.27928944086
2879,135087.68366246833
2880,99941.21349603512
2881,148375.82472618192
2882,159280.1011669288
2883,181044.21796799512
2884,191034.97247262506
2885,194069.5226069475
2886,208487.6222905597
2887,99532.97373612701
2888,133585.17184155033
2889,64375.9516352704
2890,81406.14956918654
2891,151151.30285646263
2892,69793.39162122841
2893,104424.03827581182
2894,77723.43397311543
2895,280770.29925985256
2896,272425.44549231697
2897,201819.98019335512
2898,149686.49028233995
2899,204871.1066552409
2900,160581.65709061077
2901,209585.8690922248
2902,188953.46882333566
2903,328174.35290968465
2904,381618.4792183187
2905,87211.39052584923
2906,187533.89423712745
2907,113133.42806238026
2908,131059.31852850842
2909,142796.8955786897
2910,77187.10582399022
2911,82923.54313293048
2912,151595.53105008305
2913,92320.82391608182
2914,84126.65902492966
2915,88586.12939791963
2916,89530.00981230986
2917,162959.30970179808
2918,112254.89606003695
2919,207571.393044852
